nan nan nan nan nan nan 0.000395613 -0.00160605 -0.00162581 -0.00134988 -0.00109041 -0.000871846 -0.000688717 -0.00053866 -0.000419417 -0.000326852 -0.000255654 -0.000200547 -0.000157058 -0.000121791 -9.23909e-05 -6.7369e-05 -4.58871e-05 -2.75535e-05 -1.225e-05 -2.15383e-13 9.12565e-06 1.50707e-05 1.78301e-05 1.74695e-05 1.41337e-05 8.04864e-06 -4.78705e-07 -1.10626e-05 -2.32406e-05 -3.64773e-05 -5.01699e-05 -6.36579e-05 -7.62388e-05 -8.71911e-05 -9.58049e-05 -0.000101422 -0.00010348 -0.000101565 -9.54538e-05 -8.51568e-05 -7.09413e-05 -5.3336e-05 -3.31096e-05 -1.12256e-05 1.12256e-05 3.31095e-05 5.3336e-05 7.09413e-05 8.51568e-05 9.54538e-05 0.000101565 0.00010348 0.000101422 9.58049e-05 8.71911e-05 7.62388e-05 6.36579e-05 5.01699e-05 3.64773e-05 2.32406e-05 1.10626e-05 4.78705e-07 -8.04864e-06 -1.41337e-05 -1.74695e-05 -1.78301e-05 -1.50707e-05 -9.12565e-06 -1.92735e-13 1.225e-05 2.75535e-05 4.58871e-05 6.7369e-05 9.23909e-05 0.000121791 0.000157058 0.000200547 0.000255654 0.000326852 0.000419417 0.00053866 0.000688717 0.000871846 0.00109041 0.00134988 0.00162581 0.00160605 -0.000395613 nan nan nan nan nan nan 
nan nan nan nan nan -0.00469991 -0.00163702 -0.00141234 -0.00132278 -0.00116587 -0.000990195 -0.00082292 -0.000673325 -0.000544648 -0.000437293 -0.00034966 -0.000278943 -0.00022194 -0.000175641 -0.000137542 -0.000105746 -7.89272e-05 -5.62364e-05 -3.71803e-05 -2.15101e-05 -9.12565e-06 -2.15383e-13 5.87482e-06 8.52532e-06 8.02104e-06 4.49023e-06 -1.86989e-06 -1.07858e-05 -2.19022e-05 -3.47772e-05 -4.88801e-05 -6.35916e-05 -7.82102e-05 -9.1965e-05 -0.00010404 -0.000113606 -0.000119873 -0.000122139 -0.00011986 -0.000112712 -0.000100648 -8.39336e-05 -6.31634e-05 -3.92377e-05 -1.33083e-05 1.33083e-05 3.92377e-05 6.31634e-05 8.39336e-05 0.000100648 0.000112712 0.00011986 0.000122139 0.000119873 0.000113606 0.00010404 9.1965e-05 7.82102e-05 6.35916e-05 4.88801e-05 3.47772e-05 2.19022e-05 1.07858e-05 1.86989e-06 -4.49023e-06 -8.02104e-06 -8.52532e-06 -5.87482e-06 -1.93623e-13 9.12565e-06 2.15101e-05 3.71803e-05 5.62364e-05 7.89272e-05 0.000105746 0.000137542 0.000175641 0.00022194 0.000278943 0.00034966 0.000437293 0.000544648 0.000673325 0.00082292 0.000990195 0.00116587 0.00132278 0.00141234 0.00163702 0.00469991 nan nan nan nan nan 
nan nan nan nan nan 0.000526428 -0.00083133 -0.00108371 -0.00108732 -0.00100084 -0.000881812 -0.000756557 -0.000637265 -0.000529578 -0.000435718 -0.000355829 -0.000288803 -0.000232917 -0.000186309 -0.000147269 -0.000114391 -8.66084e-05 -6.31755e-05 -4.36093e-05 -2.76248e-05 -1.50707e-05 -5.87482e-06 -2.14939e-13 2.58965e-06 1.95409e-06 -1.80335e-06 -8.52041e-06 -1.79624e-05 -2.98098e-05 -4.36468e-05 -5.89518e-05 -7.50912e-05 -9.13191e-05 -0.000106787 -0.000120566 -0.000131682 -0.000139172 -0.000142152 -0.000139903 -0.000131955 -0.000118168 -9.87923e-05 -7.44957e-05 -4.63429e-05 -1.57296e-05 1.57296e-05 4.63429e-05 7.44957e-05 9.87923e-05 0.000118168 0.000131955 0.000139903 0.000142152 0.000139172 0.000131682 0.000120566 0.000106787 9.13191e-05 7.50912e-05 5.89518e-05 4.36468e-05 2.98098e-05 1.79624e-05 8.52041e-06 1.80335e-06 -1.95409e-06 -2.58965e-06 -1.93623e-13 5.87482e-06 1.50707e-05 2.76248e-05 4.36093e-05 6.31755e-05 8.66084e-05 0.000114391 0.000147269 0.000186309 0.000232917 0.000288803 0.000355829 0.000435718 0.000529578 0.000637265 0.000756557 0.000881812 0.00100084 0.00108732 0.00108371 0.00083133 -0.000526428 nan nan nan nan nan 
nan nan nan nan -0.00562246 -0.00178016 -0.00113136 -0.00100408 -0.000942189 -0.000868609 -0.000779912 -0.0006845 -0.000589882 -0.000500975 -0.000420479 -0.000349455 -0.00028785 -0.000234952 -0.000189748 -0.000151177 -0.000118276 -9.02642e-05 -6.65517e-05 -4.67303e-05 -3.05397e-05 -1.78301e-05 -8.52532e-06 -2.58965e-06 -2.14495e-13 -7.22163e-07 -4.69034e-06 -1.17883e-05 -2.18311e-05 -3.45465e-05 -4.95563e-05 -6.63588e-05 -8.43139e-05 -0.000102635 -0.000120389 -0.000136518 -0.000149872 -0.000159274 -0.000163601 -0.000161895 -0.000153479 -0.000138071 -0.000115878 -8.7643e-05 -5.46348e-05 -1.85635e-05 1.85635e-05 5.46348e-05 8.7643e-05 0.000115878 0.000138071 0.000153479 0.000161895 0.000163601 0.000159274 0.000149872 0.000136518 0.000120389 0.000102635 8.43139e-05 6.63588e-05 4.95563e-05 3.45465e-05 2.18311e-05 1.17883e-05 4.69034e-06 7.22162e-07 -1.94511e-13 2.58965e-06 8.52532e-06 1.78301e-05 3.05397e-05 4.67303e-05 6.65517e-05 9.02642e-05 0.000118276 0.000151177 0.000189748 0.000234952 0.00028785 0.000349455 0.000420479 0.000500975 0.000589882 0.0006845 0.000779912 0.000868609 0.000942189 0.00100408 0.00113136 0.00178016 0.00562246 nan nan nan nan 
nan nan nan nan 8.80033e-06 -0.000893081 -0.000910024 -0.000859274 -0.000808999 -0.000751756 -0.000685004 -0.000611944 -0.000537098 -0.000464288 -0.000396113 -0.000334022 -0.000278565 -0.000229682 -0.000186956 -0.000149819 -0.000117683 -9.0026e-05 -6.64304e-05 -4.65916e-05 -3.03095e-05 -1.74695e-05 -8.02104e-06 -1.95409e-06 7.22162e-07 -2.14051e-13 -4.10679e-06 -1.15424e-05 -2.21868e-05 -3.5832e-05 -5.21558e-05 -7.06945e-05 -9.08178e-05 -0.000111708 -0.000132352 -0.000151547 -0.000167939 -0.000180084 -0.000186552 -0.000186064 -0.000177649 -0.000160809 -0.00013566 -0.000103017 -6.43938e-05 -2.19097e-05 2.19097e-05 6.43938e-05 0.000103017 0.00013566 0.000160809 0.000177649 0.000186064 0.000186552 0.000180084 0.000167939 0.000151547 0.000132352 0.000111708 9.08178e-05 7.06945e-05 5.21558e-05 3.5832e-05 2.21868e-05 1.15424e-05 4.10679e-06 -1.94511e-13 -7.22163e-07 1.95409e-06 8.02104e-06 1.74695e-05 3.03095e-05 4.65916e-05 6.64304e-05 9.0026e-05 0.000117683 0.000149819 0.000186956 0.000229682 0.000278565 0.000334022 0.000396113 0.000464288 0.000537098 0.000611944 0.000685004 0.000751756 0.000808999 0.000859274 0.000910024 0.000893081 -8.80033e-06 nan nan nan nan 
nan nan nan -0.00532137 -0.00154258 -0.000891268 -0.000756619 -0.000714242 -0.000683038 -0.000644693 -0.000596704 -0.000541491 -0.00048262 -0.000423326 -0.000366044 -0.000312357 -0.000263131 -0.000218698 -0.000179039 -0.000143939 -0.0001131 -8.62218e-05 -6.30459e-05 -4.33781e-05 -2.70941e-05 -1.41337e-05 -4.49023e-06 1.80335e-06 4.69034e-06 4.10679e-06 -2.13607e-13 -7.65052e-06 -1.88085e-05 -3.33519e-05 -5.10394e-05 -7.14727e-05 -9.40578e-05 -0.000117969 -0.000142122 -0.00016517 -0.000185523 -0.000201417 -0.00021103 -0.000212653 -0.000204902 -0.000186951 -0.000158748 -0.000121158 -7.59937e-05 -2.59015e-05 2.59015e-05 7.59937e-05 0.000121158 0.000158748 0.000186951 0.000204902 0.000212653 0.00021103 0.000201417 0.000185523 0.00016517 0.000142122 0.000117969 9.40578e-05 7.14727e-05 5.10394e-05 3.33519e-05 1.88085e-05 7.65052e-06 -1.95399e-13 -4.10679e-06 -4.69034e-06 -1.80335e-06 4.49023e-06 1.41337e-05 2.70941e-05 4.33781e-05 6.30459e-05 8.62218e-05 0.0001131 0.000143939 0.000179039 0.000218698 0.000263131 0.000312357 0.000366044 0.000423326 0.00048262 0.000541491 0.000596704 0.000644693 0.000683038 0.000714242 0.000756619 0.000891268 0.00154258 0.00532137 nan nan nan 
nan nan nan 0.00151584 3.37132e-05 -0.000372948 -0.000511167 -0.000558291 -0.000564498 -0.000547573 -0.000515949 -0.000475042 -0.00042893 -0.000380746 -0.000332799 -0.000286678 -0.000243378 -0.000203441 -0.000167091 -0.00013435 -0.000105132 -7.9308e-05 -5.67565e-05 -3.7386e-05 -2.11496e-05 -8.04864e-06 1.86989e-06 8.52041e-06 1.17883e-05 1.15424e-05 7.65052e-06 -2.13163e-13 -1.1477e-05 -2.67704e-05 -4.57516e-05 -6.81246e-05 -9.33711e-05 -0.000120695 -0.000148971 -0.000176715 -0.000202086 -0.000222942 -0.000236971 -0.000241891 -0.000235739 -0.000217199 -0.000185924 -0.00014278 -8.99342e-05 -3.07183e-05 3.07183e-05 8.99342e-05 0.00014278 0.000185924 0.000217199 0.000235739 0.000241891 0.000236971 0.000222942 0.000202086 0.000176715 0.000148971 0.000120695 9.33711e-05 6.81246e-05 4.57516e-05 2.67704e-05 1.1477e-05 -1.96287e-13 -7.65052e-06 -1.15424e-05 -1.17883e-05 -8.52041e-06 -1.86989e-06 8.04864e-06 2.11496e-05 3.7386e-05 5.67565e-05 7.9308e-05 0.000105132 0.00013435 0.000167091 0.000203441 0.000243378 0.000286678 0.000332799 0.000380746 0.00042893 0.000475042 0.000515949 0.000547573 0.000564498 0.000558291 0.000511167 0.000372948 -3.37132e-05 -0.00151584 nan nan nan 
nan nan nan 0.00258247 0.00053418 -0.00012334 -0.000357071 -0.000443535 -0.000469383 -0.00046547 -0.000444816 -0.000414163 -0.000377706 -0.000338353 -0.000298185 -0.000258667 -0.000220786 -0.000185158 -0.000152131 -0.000121871 -9.4434e-05 -6.98183e-05 -4.80085e-05 -2.90001e-05 -1.28173e-05 4.78705e-07 1.07858e-05 1.79624e-05 2.18311e-05 2.21868e-05 1.88085e-05 1.1477e-05 -2.12719e-13 -1.57529e-05 -3.58035e-05 -6.00051e-05 -8.79703e-05 -0.00011899 -0.000151949 -0.000185262 -0.000216837 -0.000244106 -0.000264151 -0.000273943 -0.000270713 -0.00025241 -0.000218192 -0.000168828 -0.000106888 -3.66039e-05 3.66039e-05 0.000106888 0.000168828 0.000218192 0.00025241 0.000270713 0.000273943 0.000264151 0.000244106 0.000216837 0.000185262 0.000151949 0.00011899 8.79703e-05 6.00051e-05 3.58035e-05 1.57529e-05 -1.97176e-13 -1.1477e-05 -1.88085e-05 -2.21868e-05 -2.18311e-05 -1.79624e-05 -1.07858e-05 -4.78705e-07 1.28173e-05 2.90001e-05 4.80085e-05 6.98183e-05 9.4434e-05 0.000121871 0.000152131 0.000185158 0.000220786 0.000258667 0.000298185 0.000338353 0.000377706 0.000414163 0.000444816 0.00046547 0.000469383 0.000443535 0.000357071 0.00012334 -0.00053418 -0.00258247 nan nan nan 
nan nan -0.00678782 -0.00126195 -0.000356586 -0.000297828 -0.000350526 -0.000389684 -0.000404336 -0.00040044 -0.000384042 -0.000359476 -0.000329798 -0.000297229 -0.000263411 -0.000229552 -0.000196514 -0.000164891 -0.000135067 -0.000107281 -8.16733e-05 -5.83281e-05 -3.73076e-05 -1.86754e-05 -2.51405e-06 1.10626e-05 2.19022e-05 2.98098e-05 3.45465e-05 3.5832e-05 3.33519e-05 2.67704e-05 1.57529e-05 -2.12275e-13 -2.07022e-05 -4.64128e-05 -7.69465e-05 -0.000111763 -0.000149843 -0.000189569 -0.000228635 -0.000264018 -0.000292081 -0.000308834 -0.000310391 -0.000293613 -0.000256841 -0.000200558 -0.000127769 -4.38929e-05 4.38929e-05 0.000127769 0.000200558 0.000256841 0.000293613 0.000310391 0.000308834 0.000292081 0.000264018 0.000228635 0.000189569 0.000149843 0.000111763 7.69465e-05 4.64128e-05 2.07022e-05 -1.98064e-13 -1.57529e-05 -2.67704e-05 -3.33519e-05 -3.5832e-05 -3.45465e-05 -2.98098e-05 -2.19022e-05 -1.10626e-05 2.51405e-06 1.86754e-05 3.73076e-05 5.83281e-05 8.16733e-05 0.000107281 0.000135067 0.000164891 0.000196514 0.000229552 0.000263411 0.000297229 0.000329798 0.000359476 0.000384042 0.00040044 0.000404336 0.000389684 0.000350526 0.000297828 0.000356586 0.00126195 0.00678782 nan nan 
nan nan -5.71552e-05 -0.000485306 -0.000400832 -0.000361084 -0.000357788 -0.000360632 -0.000358154 -0.000348257 -0.000331807 -0.000310307 -0.000285224 -0.000257835 -0.000229203 -0.000200185 -0.000171449 -0.000143498 -0.000116697 -9.13041e-05 -6.7503e-05 -4.54299e-05 -2.51987e-05 -6.92095e-06 9.27692e-06 2.32406e-05 3.47772e-05 4.36468e-05 4.95563e-05 5.21558e-05 5.10394e-05 4.57516e-05 3.58035e-05 2.07022e-05 -2.11831e-13 -2.66311e-05 -5.92945e-05 -9.77284e-05 -0.000141135 -0.000187989 -0.000235861 -0.000281297 -0.000319848 -0.000346311 -0.00035528 -0.000342012 -0.000303519 -0.000239654 -0.000153836 -5.30513e-05 5.30513e-05 0.000153836 0.000239654 0.000303519 0.000342012 0.00035528 0.000346311 0.000319848 0.000281297 0.000235861 0.000187989 0.000141135 9.77284e-05 5.92944e-05 2.66311e-05 -1.98064e-13 -2.07022e-05 -3.58035e-05 -4.57516e-05 -5.10394e-05 -5.21558e-05 -4.95563e-05 -4.36468e-05 -3.47772e-05 -2.32406e-05 -9.27692e-06 6.92095e-06 2.51987e-05 4.54299e-05 6.7503e-05 9.1304e-05 0.000116697 0.000143498 0.000171449 0.000200185 0.000229203 0.000257835 0.000285224 0.000310307 0.000331807 0.000348257 0.000358154 0.000360632 0.000357788 0.000361084 0.000400832 0.000485306 5.71552e-05 nan nan 
nan nan 0.00100817 -0.000221578 -0.000400571 -0.000388128 -0.00035918 -0.000337196 -0.000319715 -0.000302977 -0.000285007 -0.000265143 -0.000243418 -0.000220189 -0.000195933 -0.000171141 -0.000146263 -0.000121683 -9.77129e-05 -7.4603e-05 -5.25508e-05 -3.17186e-05 -1.22505e-05 5.71196e-06 2.20147e-05 3.64773e-05 4.88801e-05 5.89518e-05 6.63588e-05 7.06945e-05 7.14727e-05 6.81246e-05 6.00051e-05 4.64128e-05 2.66311e-05 -2.11386e-13 -3.39704e-05 -7.54343e-05 -0.000123988 -0.000178392 -0.000236276 -0.000293867 -0.00034587 -0.000385619 -0.000405676 -0.000398953 -0.000360324 -0.000288392 -0.000186845 -6.47393e-05 6.47393e-05 0.000186845 0.000288392 0.000360324 0.000398953 0.000405676 0.000385619 0.00034587 0.000293867 0.000236276 0.000178392 0.000123988 7.54343e-05 3.39704e-05 -1.98064e-13 -2.66311e-05 -4.64128e-05 -6.00051e-05 -6.81246e-05 -7.14727e-05 -7.06945e-05 -6.63588e-05 -5.89518e-05 -4.88801e-05 -3.64773e-05 -2.20147e-05 -5.71196e-06 1.22505e-05 3.17186e-05 5.25508e-05 7.4603e-05 9.77129e-05 0.000121683 0.000146263 0.000171141 0.000195933 0.000220189 0.000243418 0.000265143 0.000285007 0.000302977 0.000319715 0.000337196 0.00035918 0.000388128 0.000400571 0.000221578 -0.00100817 nan nan 
nan -0.00873756 -0.00246554 -0.001009 -0.000592007 -0.000431927 -0.000353878 -0.000309554 -0.000280857 -0.000259288 -0.000240496 -0.000222271 -0.000203592 -0.000184094 -0.000163777 -0.000142821 -0.000121481 -0.00010003 -7.87224e-05 -5.77847e-05 -3.74133e-05 -1.77803e-05 9.56699e-07 1.86422e-05 3.51102e-05 5.01699e-05 6.35916e-05 7.50912e-05 8.43139e-05 9.08178e-05 9.40578e-05 9.33711e-05 8.79703e-05 7.69465e-05 5.92944e-05 3.39704e-05 -2.10942e-13 -4.33433e-05 -9.62712e-05 -0.000158113 -0.000226862 -0.000298688 -0.000367556 -0.000425147 -0.000461385 -0.000465812 -0.000429891 -0.000349867 -0.000229285 -7.99086e-05 7.99086e-05 0.000229285 0.000349867 0.000429891 0.000465812 0.000461385 0.000425147 0.000367556 0.000298688 0.000226862 0.000158113 9.62712e-05 4.33433e-05 -1.98064e-13 -3.39704e-05 -5.92945e-05 -7.69465e-05 -8.79703e-05 -9.33711e-05 -9.40578e-05 -9.08178e-05 -8.43139e-05 -7.50912e-05 -6.35916e-05 -5.01699e-05 -3.51102e-05 -1.86422e-05 -9.567e-07 1.77803e-05 3.74133e-05 5.77847e-05 7.87224e-05 0.00010003 0.000121481 0.000142821 0.000163777 0.000184094 0.000203592 0.000222271 0.000240496 0.000259288 0.000280857 0.000309554 0.000353878 0.000431927 0.000592007 0.001009 0.00246554 0.00873756 nan 
nan -0.00120391 -0.00112316 -0.0007569 -0.000526704 -0.000393929 -0.000315114 -0.000266578 -0.000235198 -0.000213184 -0.000195814 -0.000180295 -0.000165069 -0.000149357 -0.000132857 -0.000115545 -9.75451e-05 -7.90485e-05 -6.02665e-05 -4.14048e-05 -2.26533e-05 -4.18414e-06 1.38427e-05 3.12712e-05 4.79378e-05 6.36579e-05 7.82102e-05 9.13191e-05 0.000102635 0.000111708 0.000117969 0.000120695 0.00011899 0.000111763 9.77284e-05 7.54343e-05 4.33433e-05 -2.10054e-13 -5.56814e-05 -0.00012397 -0.00020369 -0.000291447 -0.000380825 -0.000461859 -0.000521223 -0.000543721 -0.000515437 -0.000428305 -0.000284731 -9.99593e-05 9.99593e-05 0.000284731 0.000428305 0.000515437 0.000543721 0.000521223 0.000461859 0.000380825 0.000291447 0.00020369 0.00012397 5.56814e-05 -1.98952e-13 -4.33433e-05 -7.54343e-05 -9.77284e-05 -0.000111763 -0.00011899 -0.000120695 -0.000117969 -0.000111708 -0.000102635 -9.13191e-05 -7.82102e-05 -6.36579e-05 -4.79378e-05 -3.12712e-05 -1.38427e-05 4.18414e-06 2.26533e-05 4.14048e-05 6.02665e-05 7.90485e-05 9.75451e-05 0.000115545 0.000132857 0.000149357 0.000165069 0.000180295 0.000195814 0.000213184 0.000235198 0.000266578 0.000315114 0.000393929 0.000526704 0.0007569 0.00112316 0.00120391 nan 
nan 0.00135984 -6.65116e-05 -0.000368908 -0.000364183 -0.000302202 -0.000246333 -0.000206739 -0.000180497 -0.000162793 -0.000149679 -0.000138469 -0.000127525 -0.000115954 -0.000103357 -8.96352e-05 -7.48623e-05 -5.91979e-05 -4.28358e-05 -2.59733e-05 -8.79601e-06 8.52671e-06 2.58403e-05 4.29982e-05 5.9852e-05 7.62388e-05 9.1965e-05 0.000106787 0.000120389 0.000132352 0.000142122 0.000148971 0.000151949 0.000149843 0.000141135 0.000123988 9.62712e-05 5.56814e-05 -2.0961e-13 -7.24232e-05 -0.000161892 -0.000266248 -0.000379488 -0.000490437 -0.000582129 -0.000632959 -0.000620672 -0.000529462 -0.000358404 -0.000126992 0.000126992 0.000358404 0.000529462 0.000620672 0.000632959 0.000582129 0.000490437 0.000379488 0.000266248 0.000161892 7.24232e-05 -1.98952e-13 -5.56814e-05 -9.62712e-05 -0.000123988 -0.000141135 -0.000149843 -0.000151949 -0.000148971 -0.000142122 -0.000132352 -0.000120389 -0.000106787 -9.1965e-05 -7.62388e-05 -5.9852e-05 -4.29982e-05 -2.58403e-05 -8.52671e-06 8.79601e-06 2.59733e-05 4.28358e-05 5.91979e-05 7.48623e-05 8.96352e-05 0.000103357 0.000115954 0.000127525 0.000138469 0.000149679 0.000162793 0.000180497 0.000206739 0.000246333 0.000302202 0.000364183 0.000368908 6.65116e-05 -0.00135984 nan 
nan 0.000809217 -0.000134199 -0.000288289 -0.000259145 -0.000204599 -0.000161535 -0.000133834 -0.000117578 -0.000108166 -0.000102035 -9.68178e-05 -9.10962e-05 -8.41244e-05 -7.55937e-05 -6.54629e-05 -5.38408e-05 -4.09103e-05 -2.68796e-05 -1.19544e-05 3.67661e-06 1.98467e-05 3.64106e-05 5.32386e-05 7.0208e-05 8.71911e-05 0.00010404 0.000120566 0.000136518 0.000151547 0.00016517 0.000176715 0.000185262 0.000189569 0.000187989 0.000178392 0.000158113 0.00012397 7.24232e-05 -2.09166e-13 -9.58708e-05 -0.000215438 -0.000354539 -0.000502051 -0.000637666 -0.000731698 -0.000749323 -0.00066107 -0.000458005 -0.000164216 0.000164216 0.000458005 0.00066107 0.000749323 0.000731698 0.000637666 0.000502051 0.000354539 0.000215438 9.58708e-05 -1.9984e-13 -7.24232e-05 -0.00012397 -0.000158113 -0.000178392 -0.000187989 -0.000189569 -0.000185262 -0.000176715 -0.00016517 -0.000151547 -0.000136518 -0.000120566 -0.00010404 -8.71911e-05 -7.0208e-05 -5.32386e-05 -3.64106e-05 -1.98467e-05 -3.67661e-06 1.19544e-05 2.68796e-05 4.09103e-05 5.38408e-05 6.54629e-05 7.55937e-05 8.41244e-05 9.10962e-05 9.68178e-05 0.000102035 0.000108166 0.000117578 0.000133834 0.000161535 0.000204599 0.000259145 0.000288289 0.000134199 -0.000809217 nan 
-0.0104955 -0.0029805 -0.000991543 -0.00039113 -0.00017972 -9.574e-05 -6.16225e-05 -4.97605e-05 -4.81234e-05 -5.06019e-05 -5.38646e-05 -5.6101e-05 -5.64003e-05 -5.43948e-05 -5.00387e-05 -4.34658e-05 -3.48994e-05 -2.45949e-05 -1.28053e-05 2.38521e-07 1.43366e-05 2.93227e-05 4.50625e-05 6.1448e-05 7.83894e-05 9.58049e-05 0.000113606 0.000131682 0.000149872 0.000167939 0.000185523 0.000202086 0.000216837 0.000228635 0.000235861 0.000236276 0.000226862 0.00020369 0.000161892 9.58708e-05 -2.08722e-13 -0.000129854 -0.000293592 -0.000482756 -0.000675585 -0.00083353 -0.000903742 -0.000833112 -0.000594951 -0.000216595 0.000216595 0.000594951 0.000833112 0.000903742 0.00083353 0.000675585 0.000482756 0.000293592 0.000129854 -1.9984e-13 -9.58708e-05 -0.000161892 -0.00020369 -0.000226862 -0.000236276 -0.000235861 -0.000228635 -0.000216837 -0.000202086 -0.000185523 -0.000167939 -0.000149872 -0.000131682 -0.000113606 -9.58049e-05 -7.83894e-05 -6.1448e-05 -4.50625e-05 -2.93227e-05 -1.43366e-05 -2.38522e-07 1.28053e-05 2.45949e-05 3.48994e-05 4.34658e-05 5.00386e-05 5.43948e-05 5.64003e-05 5.6101e-05 5.38646e-05 5.06019e-05 4.81234e-05 4.97605e-05 6.16225e-05 9.574e-05 0.00017972 0.00039113 0.000991543 0.0029805 0.0104955 
-0.00226919 -0.00124334 -0.000460234 -0.000105065 2.69658e-05 6.27751e-05 6.03097e-05 4.42727e-05 2.51496e-05 7.41412e-06 -7.09174e-06 -1.7738e-05 -2.44771e-05 -2.75424e-05 -2.72939e-05 -2.41331e-05 -1.84563e-05 -1.06282e-05 -9.68272e-07 1.02548e-05 2.2824e-05 3.65715e-05 5.13743e-05 6.71483e-05 8.38408e-05 0.000101422 0.000119873 0.000139172 0.000159274 0.000180084 0.000201417 0.000222942 0.000244106 0.000264018 0.000281297 0.000293867 0.000298688 0.000291447 0.000266248 0.000215438 0.000129854 -2.07834e-13 -0.000181021 -0.000411869 -0.000674218 -0.000922818 -0.00108137 -0.00105723 -0.000785935 -0.000291709 0.000291709 0.000785935 0.00105723 0.00108137 0.000922818 0.000674218 0.000411869 0.000181021 -2.00728e-13 -0.000129854 -0.000215438 -0.000266248 -0.000291447 -0.000298688 -0.000293867 -0.000281297 -0.000264018 -0.000244106 -0.000222942 -0.000201417 -0.000180084 -0.000159274 -0.000139172 -0.000119873 -0.000101422 -8.38408e-05 -6.71483e-05 -5.13743e-05 -3.65715e-05 -2.2824e-05 -1.02548e-05 9.68272e-07 1.06282e-05 1.84563e-05 2.41331e-05 2.72939e-05 2.75424e-05 2.44771e-05 1.7738e-05 7.09174e-06 -7.41412e-06 -2.51496e-05 -4.42727e-05 -6.03097e-05 -6.27751e-05 -2.69658e-05 0.000105065 0.000460234 0.00124334 0.00226919 
0.00162596 0.000736461 0.000498946 0.000404017 0.000329711 0.000259371 0.000195591 0.000141141 9.67544e-05 6.18861e-05 3.5469e-05 1.63217e-05 3.32659e-06 -4.50709e-06 -8.0307e-06 -7.96238e-06 -4.89951e-06 6.68085e-07 8.34583e-06 1.78233e-05 2.88647e-05 4.13e-05 5.50177e-05 6.99576e-05 8.61044e-05 0.00010348 0.000122139 0.000142152 0.000163601 0.000186552 0.00021103 0.000236971 0.000264151 0.000292081 0.000319848 0.00034587 0.000367556 0.000380825 0.000379488 0.000354539 0.000293592 0.000181021 -2.06946e-13 -0.000261476 -0.000597981 -0.000966594 -0.00126657 -0.00134317 -0.00105404 -0.000400181 0.000400181 0.00105404 0.00134317 0.00126657 0.000966594 0.000597981 0.000261476 -2.00728e-13 -0.000181021 -0.000293592 -0.000354539 -0.000379488 -0.000380825 -0.000367556 -0.00034587 -0.000319848 -0.000292081 -0.000264151 -0.000236971 -0.00021103 -0.000186552 -0.000163601 -0.000142152 -0.000122139 -0.00010348 -8.61044e-05 -6.99576e-05 -5.50177e-05 -4.13e-05 -2.88647e-05 -1.78233e-05 -8.34583e-06 -6.68086e-07 4.89951e-06 7.96238e-06 8.03069e-06 4.50709e-06 -3.32659e-06 -1.63217e-05 -3.5469e-05 -6.18861e-05 -9.67544e-05 -0.000141141 -0.000195591 -0.000259371 -0.000329711 -0.000404017 -0.000498946 -0.000736461 -0.00162596 
0.00347594 0.00206405 0.00131538 0.000892324 0.000628323 0.000449218 0.000321334 0.000227713 0.000158579 0.000107614 7.04318e-05 4.386e-05 2.55524e-05 1.37469e-05 7.10581e-06 4.60505e-06 5.45738e-06 9.05777e-06 1.49446e-05 2.27718e-05 3.22887e-05 4.33254e-05 5.57818e-05 6.96198e-05 8.48577e-05 0.000101565 0.00011986 0.000139903 0.000161895 0.000186064 0.000212653 0.000241891 0.000273943 0.000308834 0.000346311 0.000385619 0.000425147 0.000461859 0.000490437 0.000502051 0.000482756 0.000411869 0.000261476 -2.06946e-13 -0.00039435 -0.000902313 -0.00141314 -0.00168676 -0.00142573 -0.00055121 0.00055121 0.00142573 0.00168676 0.00141314 0.000902313 0.00039435 -2.01617e-13 -0.000261476 -0.000411869 -0.000482756 -0.000502051 -0.000490437 -0.000461859 -0.000425147 -0.000385619 -0.000346311 -0.000308834 -0.000273943 -0.000241891 -0.000212653 -0.000186064 -0.000161895 -0.000139903 -0.00011986 -0.000101565 -8.48577e-05 -6.96198e-05 -5.57818e-05 -4.33254e-05 -3.22887e-05 -2.27718e-05 -1.49446e-05 -9.05777e-06 -5.45738e-06 -4.60505e-06 -7.10582e-06 -1.37469e-05 -2.55524e-05 -4.386e-05 -7.04318e-05 -0.000107614 -0.000158579 -0.000227713 -0.000321334 -0.000449218 -0.000628323 -0.000892324 -0.00131538 -0.00206405 -0.00347594 
